,date,1928,2768,2914,4061,4183,4188,4208,4502,4704,4902,5020,5101,5108,5214,5703,6113,6178,6301,6471,6472,6703,7201,7203,7267,7270,7751,8001,8002,8031,8035,8053,8058,8304,8306,8308,8309,8316,8354,8411,8601,8604,8628,8725,8729,8766,9412,9433,9437
0,2022/1/13,"2,450.5","1,830","2,363","4,050","3,460",905.3,"2,161","3,363","5,790",534,459.6,"1,924","5,105","2,924","1,868","1,197",993.2,"3,010",831,259,917,646,"2,412","3,515","2,226","2,798","3,599","1,194","2,927.5","65,330","1,757.5","3,918","2,731",714.2,515.7,"4,312","4,304","2,299","1,600.5",712.6,535.9,818,"3,951","2,597","7,060",437,"3,558","3,880"
1,2022/1/12,"2,466.5","1,794","2,367.5","3,965","3,350",892.4,"2,114","3,344","5,930",534,456.9,"1,904","5,139","2,920","1,848","1,195",991.9,"2,975.5",835,258,921,631.9,"2,359.5","3,520","2,216.5","2,796","3,555","1,158","2,870.5","65,100","1,727.5","3,814","2,702",704.0,501.6,"4,252","4,280","2,260","1,589",700.7,534.1,819,"3,902","2,598","6,990",433,"3,579","3,880"
2,2022/1/11,"2,459.5","1,773","2,365.5","3,915","3,290",877.5,"2,087","3,275","5,840",532,449.8,"1,869","5,092","2,862","1,817","1,172",991.9,"2,940",806,252,913,622.3,"2,322","3,482","2,196","2,817.5","3,528","1,126.5","2,805","62,750","1,709","3,772","2,708",701.4,498.0,"4,268","4,255","2,250","1,587.5",697.6,532.4,815,"3,898","2,598","7,010",430,"3,593","3,880"
3,2022/1/7,"2,490","1,773","2,332.5","3,890","3,285",868.8,"2,083","3,196","5,970",532,448.2,"1,894","5,082","2,885","1,779","1,185",967.6,"2,889",814,253,896,629,"2,307.5","3,430","2,206","2,804","3,564","1,118.5","2,785.5","64,920","1,708.5","3,771","2,612",685.8,484.3,"4,126","4,150","2,147","1,540.5",675.2,522.1,805,"3,791","2,598","6,933",429,"3,524","3,880"
4,2022/1/6,"2,503","1,777","2,329","3,885","3,225",865.8,"2,049","3,175","6,020",530,442.1,"1,881","5,093","2,918","1,766","1,179",957.4,"2,894",790,250,908,615.8,"2,284.5","3,408","2,191","2,810.5","3,558","1,126","2,798","65,010","1,711","3,755","2,596",663.0,471.0,"4,069","4,085","2,053","1,524",664.1,519.1,794,"3,751","2,598","6,876",430,"3,515","3,880"
5,2022/1/5,"2,516","1,797","2,323.5","3,865","3,255",870.5,"2,064","3,199","6,200",537,442.0,"1,893","5,098","2,980","1,795","1,205",953.4,"2,893.5",798,255,921,615.2,"2,292","3,416","2,211","2,848","3,588","1,145.5","2,834.5","67,460","1,733","3,790","2,599",663.7,467.2,"4,027","4,095","2,032","1,523",668.2,524.0,802,"3,776","2,600","6,807",438,"3,510","3,880"
6,2022/1/4,"2,490","1,758","2,308","3,805","3,100",854,"2,018","3,213","6,410",530,434.0,"1,857","4,960","2,947","1,748","1,178",923.7,"2,739",756,243,914,590.1,"2,234.5","3,329","2,142.5","2,813.5","3,551","1,141","2,763","68,420","1,714","3,710","2,563",646.7,460.1,"3,954","4,035","1,994","1,495",667.5,513.0,794,"3,659","2,599","6,593",431,"3,440","3,875"
7,2021/12/30,"2,469","1,728","2,322.5","3,760","3,090",852,"1,998","3,137","6,390",524,430.3,"1,843","4,949","2,949","1,724","1,139",896.8,"2,693.5",738,240,904,555.8,"2,105.5","3,230","2,057","2,801","3,518","1,119.5","2,723.5","66,280","1,700.5","3,652","2,518",624.9,447.4,"3,843","3,943","1,971","1,463",648.7,501.7,791,"3,549","2,600","6,392",420,"3,362","3,875"
8,2021/12/29,"2,481.5","1,732","2,312.5","3,745","3,115",851.5,"2,004","3,166","6,480",526,431.2,"1,835","4,940","2,981","1,729","1,152",893.5,"2,700.5",735,240,901,558.1,"2,110.5","3,245","2,073.5","2,821","3,522","1,124","2,719.5","66,140","1,702.5","3,666","2,527",625.6,450.9,"3,861","3,945","1,966","1,465",654.5,504.8,795,"3,569","2,600","6,403",420,"3,350","3,880"
9,2021/12/28,"2,492","1,712","2,377.5","3,720","3,110",846.3,"2,001","3,148","6,680",524,428.4,"1,888","5,096","3,055","1,715","1,147",889.4,"2,698",729,236,884,553.5,"2,133","3,240","2,061","2,878.5","3,510","1,121.5","2,715","66,790","1,702","3,656","2,550",625.0,447.6,"3,873","3,946","1,951","1,464",655.5,503.6,794,"3,597","2,598","6,441",418,"3,383","3,880"
10,2021/12/27,"2,440.5","1,705","2,382.5","3,680","3,075",840.2,"1,971","3,137","6,530",519,429.4,"1,844","5,030","3,010","1,691","1,114",883,"2,660",730,235,867,552.7,"2,108","3,191","2,043","2,860","3,491","1,104","2,676.5","65,600","1,677.5","3,621","2,516",620.6,443.9,"3,827","3,925","1,922","1,448.5",648.4,500.8,774,"3,540","2,598","6,348",414,"3,333","3,875"
11,2021/12/24,"2,427.5","1,715","2,382","3,725","3,140",843.1,"1,981","3,145","6,610",517,431.3,"1,835","4,993","3,010","1,717","1,125",885.3,"2,690.5",740,237,879,557.9,"2,096.5","3,184","2,054.5","2,855.5","3,512","1,102","2,693","64,260","1,680","3,629","2,530",624.3,443.7,"3,859","3,907","1,943","1,456.5",652.1,503.4,775,"3,532","2,599","6,342",420,"3,362","3,875"
12,2021/12/23,"2,430.5","1,710","2,400","3,705","3,125",851.8,"1,981","3,148","6,650",518,434.0,"1,830","4,997","3,005","1,708","1,124",890.6,"2,703",731,231,882,559.7,"2,096.5","3,197","2,065","2,856.5","3,521","1,102.5","2,709.5","63,500","1,676.5","3,645","2,541",629.4,444.8,"3,879","3,904","1,933","1,459",659.5,504.0,778,"3,560","2,599","6,403",424,"3,387","3,880"
13,2021/12/22,"2,397","1,687","2,381.5","3,635","3,080",838.9,"1,964","3,130","6,670",511,429.4,"1,810","4,924","2,970","1,681","1,098",889,"2,629.5",720,227,880,547,"2,056.5","3,114","2,030.5","2,827.5","3,475","1,073","2,662.5","62,680","1,646.5","3,600","2,521",623.5,442.2,"3,849","3,869","1,919","1,449.5",651.1,504.7,780,"3,535","2,596","6,375",417,"3,366","3,880"
14,2021/12/21,"2,378.5","1,681","2,391.5","3,640","3,090",838.3,"1,980","3,155","6,720",510,428.9,"1,798","4,864","2,968","1,663","1,087",890.6,"2,619.5",723,227,883,544.8,"2,070.5","3,111","2,016.5","2,836.5","3,468","1,067.5","2,643","62,220","1,661.5","3,620","2,520",623.0,442.2,"3,871","3,862","1,917","1,448.5",652.5,499.9,784,"3,541","2,597","6,307",415,"3,388","3,875"
15,2021/12/20,"2,336.5","1,653","2,378","3,570","3,045",828.1,"1,943","3,126","6,710",496,424.4,"1,762","4,748","2,933","1,656","1,078",882.6,"2,597",725,223,882,548.1,"2,051","3,086","2,010.5","2,785","3,417","1,053.5","2,599","59,600","1,628.5","3,594","2,516",617.4,436.5,"3,803","3,812","1,902","1,442",636.0,488.3,777,"3,500","2,597","6,242",412,"3,363","3,870"
16,2021/12/17,"2,375","1,693","2,402","3,665","3,160",851.5,"2,002","3,142","6,620",500,436.9,"1,845","4,961","3,020","1,693","1,131",889.9,"2,635",769,234,903,562,"2,102.5","3,203","2,078","2,858","3,473","1,079.5","2,650","61,270","1,660","3,655","2,586",637.1,450.3,"3,945","3,930","1,957","1,473.5",659.0,514.3,791,"3,538","2,596","6,361",418,"3,424","3,872"
17,2021/12/16,"2,359","1,695","2,402.5","3,720","3,185",837.7,"1,993","3,139","6,810",493,434.6,"1,868","4,973","3,035","1,687","1,156",895.1,"2,677.5",782,234,912,559.5,"2,139.5","3,203","2,055.5","2,843","3,484","1,074.5","2,623.5","63,280","1,666","3,642","2,589",644.3,452.0,"3,949","3,948","1,950","1,478",660.6,517.7,798,"3,555","2,597","6,501",422,"3,421","3,875"
18,2021/12/15,"2,346","1,680","2,373.5","3,675","3,205",825.2,"1,982","3,092","6,750",487,431.2,"1,836","4,934","3,015","1,684","1,145",895.8,"2,620.5",771,232,887,537.6,"2,118.5","3,198","2,040","2,669","3,443","1,062","2,616","61,370","1,650.5","3,604","2,579",637.2,445.2,"3,912","3,920","1,922","1,469",656.2,514.8,776,"3,469","2,595","6,340",422,"3,360","3,873"
19,2021/12/14,"2,365.5","1,663","2,355.5","3,650","3,160",827.5,"1,976","3,116","6,830",480,429.3,"1,856","4,977","3,000","1,678","1,154",891.3,"2,625.5",760,230,888,535.1,"2,045","3,184","2,038","2,655","3,432","1,049","2,590","61,540","1,639","3,558","2,572",630.0,439.8,"3,886","3,893","1,906","1,463",652.5,500.9,778,"3,462","2,594","6,344",427,"3,404","3,873"
20,2021/12/13,"2,350.5","1,662","2,338","3,615","3,170",830,"1,964","3,081","6,860",483,430.1,"1,865","4,966","3,015","1,693","1,158",885.2,"2,664.5",773,233,884,550.6,"2,002","3,165","2,065.5","2,650.5","3,440","1,044","2,573","62,690","1,639","3,560","2,553",628.0,438.2,"3,862","3,878","1,894","1,453.5",663.2,504.2,785,"3,430","2,596","6,151",423,"3,345","3,874"
21,2021/12/10,"2,369.5","1,649","2,332.5","3,610","3,180",840.1,"1,967","3,081","6,810",492,431.0,"1,864","4,923","2,997","1,690","1,154",881.2,"2,709.5",779,227,890,546.4,"2,052","3,185","2,087.5","2,637","3,460","1,047.5","2,570","61,840","1,639","3,542","2,565",627.0,437.1,"3,826","3,864","1,894","1,446.5",657.0,503.7,788,"3,383","2,594","6,050",424,"3,334","3,876"
22,2021/12/9,"2,368.5","1,655","2,334.5","3,590","3,185",848,"1,972","3,112","6,820",487,435.0,"1,893","5,019","2,982","1,702","1,147",879.4,"2,725",768,228,900,555.7,"2,056.5","3,201","2,115","2,641.5","3,453","1,054","2,578","62,630","1,634.5","3,555","2,610",630.2,437.5,"3,861","3,889","1,914","1,462.5",659.1,505.9,791,"3,399","2,593","6,080",423,"3,371","3,877"
23,2021/12/8,"2,384","1,673","2,345","3,685","3,230",863.8,"2,000","3,133","6,790",493,438.9,"1,905","4,967","2,992","1,725","1,153",884.3,"2,790.5",785,231,907,568.5,"2,068","3,237","2,132.5","2,645","3,473","1,072","2,609","62,910","1,646","3,578","2,625",634.5,440.1,"3,880","3,905","1,916","1,465",660.7,502.8,794,"3,453","2,594","6,078",426,"3,346","3,876"
24,2021/12/7,"2,413.5","1,674","2,351","3,710","3,260",858,"2,010","3,150","6,640",488,440.1,"1,894","4,933","2,954","1,737","1,138",887,"2,800.5",785,230,907,570.1,"2,105","3,258","2,122.5","2,615.5","3,514","1,070.5","2,621.5","61,190","1,644.5","3,587","2,625",635.1,439.0,"3,835","3,915","1,938","1,464",659.1,500.1,798,"3,417","2,594","5,996",425,"3,356","3,866"
25,2021/12/6,"2,345.5","1,638","2,324.5","3,640","3,135",846.9,"1,955","3,089","6,590",476,430.0,"1,838","4,819","2,888","1,694","1,123",874.7,"2,742.5",783,226,883,550.9,"2,066","3,188","2,046","2,535","3,411","1,020","2,554","60,060","1,592","3,490","2,579",622.6,429.8,"3,774","3,840","1,886","1,442",641.2,487.6,788,"3,398","2,594","5,852",418,"3,334","3,892"
26,2021/12/3,"2,317","1,640","2,317","3,485","3,130",831.7,"1,934","3,070","6,590",471,428.0,"1,831","4,803","2,885","1,690","1,115",873.9,"2,701.5",782,225,864,564.5,"2,079","3,199","2,076","2,539.5","3,419","1,023","2,537","59,300","1,587.5","3,501","2,576",623.2,430.0,"3,723","3,843","1,898","1,438.5",642.8,485.4,789,"3,464","2,596","5,882",415,"3,294","3,907"
27,2021/12/2,"2,256.5","1,605","2,278.5","3,390","3,040",828.5,"1,903","3,023","6,490",463,423.3,"1,789","4,701","2,850","1,660","1,083",863.3,"2,619",757,218,850,542.5,"2,045.5","3,182","2,078.5","2,492","3,345",999.8,"2,540","59,580","1,550","3,420","2,514",614.0,422.3,"3,652","3,763","1,835","1,415.5",623.2,474.2,770,"3,384","2,595","5,815",403,"3,272","3,894"
28,2021/12/1,"2,243","1,621","2,266.5","3,380","3,065",902.3,"1,915","3,013","6,530",471,426.1,"1,768","4,622","2,908","1,667","1,087",865.7,"2,619",773,215,845,558,"2,045.5","3,175","2,130.5","2,541.5","3,301","1,016.5","2,559.5","59,930","1,554.5","3,430","2,512",610.9,420.1,"3,624","3,734","1,849","1,413.5",633.3,478.0,780,"3,360","2,595","5,791",407,"3,288","3,877"
29,2021/11/30,"2,210","1,606","2,273.5","3,345","3,045",892.2,"1,900","3,031","6,550",469,423.4,"1,766","4,605","2,939","1,669","1,063",856,"2,592",771,210,838,562.9,"2,001","3,101","2,142.5","2,500","3,260","1,017.5","2,557","59,840","1,546","3,391","2,472",601.4,415.6,"3,560","3,703","1,838","1,402",630.9,477.4,781,"3,316","2,597","5,708",405,"3,300","3,877"
30,2021/11/29,"2,236","1,629","2,271.5","3,340","3,055",895,"1,947","3,075","6,560",473,424.9,"1,785","4,605","2,964","1,692","1,068",858.3,"2,640.5",759,213,859,593.5,"2,012","3,124","2,215","2,484","3,264","1,034","2,632","60,600","1,586.5","3,432","2,502",610.1,416.0,"3,632","3,781","1,865","1,425",633.3,477.6,791,"3,325","2,600","5,844",421,"3,350","3,883"
31,2021/11/26,"2,296","1,673","2,274.5","3,395","3,140",918.5,"1,985","3,136","6,620",493,435.7,"1,850","4,752","3,035","1,740","1,117",868.3,"2,728",774,224,887,628.9,"2,074.5","3,247","2,287","2,591","3,357","1,054","2,682.5","60,840","1,638.5","3,515","2,573",623.0,427.7,"3,701","3,878","1,943","1,445.5",644.1,491.3,798,"3,378","2,598","5,972",425,"3,420","3,890"
32,2021/11/25,"2,367.5","1,703","2,296.5","3,510","3,260",955.6,"2,017","3,156","6,700",502,440.0,"1,889","4,857","3,110","1,763","1,113",878,"2,842",787,231,909,639.3,"2,112","3,302","2,344","2,645","3,446","1,083.5","2,752.5","62,280","1,678","3,577","2,606",634.9,434.8,"3,731","3,952","1,991","1,463",654.3,501.4,812,"3,448","2,597","6,080",428,"3,499","3,890"
33,2021/11/24,"2,365.5","1,683","2,291","3,515","3,295",943.1,"1,998","3,163","6,760",494,436.3,"1,885","4,896","3,125","1,765","1,112",871.1,"2,881.5",784,232,918,641.4,"2,124.5","3,276","2,314.5","2,616","3,392","1,066.5","2,690","61,910","1,669.5","3,534","2,590",634.0,432.1,"3,709","3,904","1,972","1,455.5",645.0,493.4,810,"3,460","2,595","6,078",423,"3,444","3,889"
34,2021/11/22,"2,394.5","1,690","2,309","3,565","3,310",948.9,"2,019","3,185","6,870",486,432.3,"1,925","4,930","3,125","1,775","1,158",875.2,"2,930",756,231,923,614.5,"2,105","3,292","2,292","2,589","3,390","1,047","2,646","63,040","1,675.5","3,544","2,591",629.3,428.1,"3,678","3,825","1,948","1,460",645.7,493.2,815,"3,549","2,596","6,087",422,"3,420","3,889"
35,2021/11/19,"2,398.5","1,686","2,298","3,540","3,370",949.8,"2,022","3,227","6,780",488,434.6,"1,963","4,907","3,015","1,775","1,153",868.6,"2,918",775,235,919,636.2,"2,132.5","3,324","2,308","2,612.5","3,386","1,034.5","2,698.5","62,820","1,668.5","3,492","2,575",637.2,426.9,"3,626","3,887","1,943","1,458.5",637.9,489.6,810,"3,547","2,598","5,910",425,"3,410","3,888"
36,2021/11/18,"2,410","1,662","2,309","3,530","3,335",941.7,"2,011","3,239","6,800",492,432.7,"1,934","4,890","2,954","1,739","1,149",867.7,"2,988",759,233,902,634.6,"2,124.5","3,227","2,316.5","2,576.5","3,316","1,014.5","2,573.5","60,610","1,648.5","3,461","2,521",634.7,435.1,"3,596","3,900","1,958","1,486",641.7,493.1,814,"3,665","2,598","5,931",425,"3,418","3,885"
37,2021/11/17,"2,389","1,677","2,326.5","3,550","3,295",938.2,"2,017","3,236","6,760",486,448.2,"1,982","4,977","2,728","1,749","1,161",866.8,"2,968",754,230,910,628.1,"2,128","3,261","2,345.5","2,581","3,349","1,011","2,578","60,950","1,661","3,470","2,547",638.6,440.7,"3,584","3,908","1,971","1,513.5",645.0,492.5,812,"3,668","2,594","5,968",429,"3,409","3,887"
38,2021/11/16,"2,420","1,676","2,347","3,565","3,285",936.1,"2,038","3,265","6,740",500,450.3,"1,989","4,957","2,788","1,795","1,146",867.7,"3,013",763,234,917,640.7,"2,141.5","3,313","2,328","2,606.5","3,386","1,028.5","2,593","59,000","1,665","3,482","2,541",648.4,448.9,"3,663","3,903","2,022","1,520",644.3,506.0,808,"3,684","2,595","5,987",434,"3,460","3,887"
39,2021/11/15,"2,410.5","1,672","2,331","3,625","3,240",948.2,"2,053","3,304","6,780",502,453.6,"1,982","4,923","2,744","1,816","1,162",870.4,"3,051",758,232,928,648.8,"2,102","3,320","2,212.5","2,596.5","3,376","1,019.5","2,557","58,190","1,633.5","3,440","2,578",645.2,449.1,"3,686","3,943","2,058","1,536.5",645.0,505.9,813,"3,675","2,596","5,952",432,"3,446","3,889"
40,2021/11/12,"2,406","1,715","2,336","3,625","3,255",951,"2,070","3,294","6,820",507,450.1,"1,910","4,963","2,760","1,789","1,169",855.9,"3,052",768,230,925,630.6,"2,078.5","3,279","2,158.5","2,615.5","3,387","1,026.5","2,567.5","57,630","1,643.5","3,462","2,663",642.6,452.6,"3,707","3,864","2,050","1,558",648.1,500.1,821,"3,716","2,595","6,039",435,"3,441","3,889"
41,2021/11/11,"2,369.5","1,688","2,310","3,610","3,280",930.7,"2,075","3,247","6,520",500,452.9,"1,868","4,913","2,680","1,758","1,146",849.5,"3,036",760,229,976,625.7,"2,030","3,238","2,149","2,583","3,352","1,010","2,495.5","56,520","1,631","3,406","2,648",634.8,448.1,"3,877","3,828","2,076","1,535.5",641.3,501.0,818,"3,659","2,595","5,948",433,"3,392","3,889"
42,2021/11/10,"2,381.5","1,676","2,326","3,550","3,350",932.7,"2,071","3,232","6,510",506,464.3,"1,858","4,904","2,616","1,756","1,131",842,"3,026",757,227,958,634,"2,005.5","3,260","2,163.5","2,566","3,314","1,000.5","2,457.5","56,000","1,622","3,355","2,633",630.0,445.1,"3,873","3,790","2,085","1,523.5",635.2,502.0,816,"3,652","2,596","5,916",432,"3,415","3,889"
43,2021/11/9,"2,380.5","1,699","2,327","3,550","3,320",927.6,"2,069","3,264","6,500",505,463.5,"1,992","5,036","2,654","1,787","1,139",846.9,"3,048",758,232,961,589.7,"1,995","3,295","2,161.5","2,563.5","3,412","1,012","2,487","57,190","1,636","3,420","2,636",630.0,431.6,"3,900","3,797","2,085","1,526",642.4,506.4,806,"3,674","2,593","5,963",435,"3,394","3,887"
44,2021/11/8,"2,409.5","1,722","2,344","3,685","3,420",945.3,"2,119","3,246","6,520",515,465.7,"2,037","5,158","2,737","1,825","1,157",853,"3,103",770,236,990,591.2,"2,028","3,295","2,213","2,605.5","3,449","1,037.5","2,540","57,310","1,665.5","3,435","2,667",638.0,437.5,"3,904","3,849","2,098","1,547",649.4,510.4,813,"3,706","2,592","6,001",436,"3,396","3,887"
45,2021/11/5,"2,425","1,713","2,360","3,780","3,310",935,"2,098","3,244","6,590",508,460.5,"1,982","5,127","2,768","1,817","1,174",845.3,"3,055",748,235,996,589.1,"2,035","3,409","2,215","2,615.5","3,266","1,018.5","2,519","56,600","1,647.5","3,530","2,639",636.8,437.7,"3,911","3,821","2,084","1,548",649.2,516.3,816,"3,700","2,592","5,981",435,"3,451","3,885"
46,2021/11/4,"2,426","1,736","2,365","3,850","3,495",950.5,"2,127","3,270","6,530",512,464.0,"2,019","5,080","2,801","1,848","1,174",852.5,"3,098",762,242,987,604.7,"2,063","3,518","2,273","2,645.5","3,370","1,026.5","2,541.5","56,250","1,660.5","3,638","2,700",647.1,443.4,"3,959","3,857","2,129","1,582.5",651.7,520.7,817,"3,732","2,592","6,004",444,"3,421","3,884"
47,2021/11/2,"2,407.5","1,797","2,328.5","3,790","3,390",954.9,"2,125","3,253","6,480",560,460.1,"1,969","5,040","2,786","1,846","1,145",859.3,"3,030",774,235,959,596.1,"2,048","3,453","2,270.5","2,601","3,331","1,017","2,560.5","55,230","1,636.5","3,671","2,657",640.2,434.4,"3,857","3,808","2,084","1,537",636.4,509.0,806,"3,672","2,593","5,999",435,"3,415","3,881"
48,2021/11/1,"2,425.5","1,918","2,378.5","3,840","3,450",968.5,"2,169","3,252","6,520",570,463.5,"1,966","5,132","2,876","1,916","1,165",864,"3,071",777,247,955,590.6,"2,050","3,479","2,281","2,576.5","3,321",984,"2,667.5","55,110","1,654.5","3,661","2,669",640.1,437.0,"3,872","3,825","2,108","1,538.5",652.2,515.3,830,"3,749","2,594","6,104",434,"3,510","3,879"
49,2021/10/29,"2,361.5","1,875","2,235.5","3,730","3,380",942.7,"2,120","3,203","6,430",562,459.6,"1,922","5,019","2,902","1,887","1,122",875,"2,966.5",765,246,935,577.4,"2,006.5","3,349","2,228","2,558","3,242",961.2,"2,592","52,850","1,617","3,612","2,606",622.5,428.0,"3,754","3,721","2,047","1,505",638.7,550.0,817,"3,686","2,594","5,998",427,"3,528","3,878"
50,2021/10/28,"2,376.5","1,869","2,244","3,740","3,350",944.2,"2,101","3,165","6,430",556,460.3,"1,938","5,040","2,905","1,891","1,133",879.9,"2,938.5",770,248,934,579.8,"2,000","3,367","2,246.5","2,550","3,209",952.5,"2,566.5","52,450","1,617.5","3,564","2,640",627.1,434.1,"3,803","3,755","2,057","1,523.5",650.7,556.6,812,"3,675","2,594","6,000",432,"3,595","3,877"
51,2021/10/27,"2,362","1,909","2,265","3,775","3,395",961.8,"2,123","3,191","6,430",562,470.9,"1,950","5,065","2,910","1,932","1,150",888.8,"2,996",776,254,932,584.8,"2,004","3,374","2,245","2,566.5","3,225",976.6,"2,627.5","51,410","1,636","3,615","2,651",639.1,436.5,"3,842","3,801","2,080","1,527",669.7,557.0,819,"3,742","2,592","6,074",432,"3,626","3,876"
52,2021/10/26,"2,366.5","1,908","2,253.5","3,795","3,475",952.6,"2,127","3,184","6,450",575,467.0,"1,970","5,075","2,879","1,951","1,147",878.6,"2,922.5",810,268,951,588.2,"1,980","3,411","2,261.5","2,727","3,233",970.9,"2,618","51,310","1,633.5","3,628","2,649",640.2,438.6,"3,842","3,809","2,111","1,521",667.3,557.2,811,"3,708","2,593","6,018",432,"3,680","3,876"
53,2021/10/25,"2,346","1,893","2,232","3,770","3,480",952.7,"2,111","3,187","6,360",592,464.7,"1,938","4,996","2,833","1,916","1,138",837.4,"2,857.5",804,263,942,579.3,"1,946.5","3,395","2,242","2,838","3,202",956.5,"2,594","50,130","1,615","3,564","2,674",643.3,439.2,"3,848","3,825","2,113","1,522",657.7,550.7,810,"3,666","2,594","6,035",433,"3,604","3,876"
54,2021/10/22,"2,322.5","1,895","2,251","3,795","3,480",965,"2,185","3,203","6,340",589,465.2,"1,969","5,101","2,825","1,922","1,138",876.8,"2,892",802,265,956,587.2,"1,983.5","3,417","2,275.5","2,847.5","3,250",949,"2,574.5","50,750","1,599","3,559","2,693",652.7,440.3,"3,860","3,865","2,114","1,530.5",665.8,554.0,822,"3,688","2,596","6,103",436,"3,689","3,877"
55,2021/10/21,"2,368.5","1,915","2,271.5","3,805","3,520",973,"2,216","3,207","6,340",601,465.7,"1,988","5,059","2,816","1,968","1,140",891.3,"2,825",803,265,963,595.5,"1,983.5","3,416","2,286","2,850.5","3,262",956.6,"2,587.5","48,610","1,602","3,574","2,716",654.8,442.6,"3,917","3,872","2,121","1,555.5",671.6,563.6,827,"3,680","2,596","6,094",437,"3,726","3,877"
56,2021/10/20,"2,392.5","1,934","2,295.5","3,865","3,570",974.2,"2,214","3,246","6,370",609,466.0,"1,996","5,097","2,839","1,978","1,159",904.3,"2,830",818,264,967,604,"2,031.5","3,489","2,304","2,904","3,330",959.3,"2,591","50,960","1,612","3,609","2,718",664.0,442.8,"3,915","3,915","2,133","1,565",677.6,570.3,834,"3,725","2,596","6,111",442,"3,668","3,876"
57,2021/10/19,"2,405.5","1,989","2,282","3,875","3,600",981.6,"2,224","3,195","6,340",633,464.7,"2,019","5,215","2,871","2,026","1,173",905.1,"2,799.5",798,265,979,592.2,"2,030","3,501","2,294.5","2,837","3,359",969,"2,610.5","50,940","1,623","3,700","2,697",655.3,438.1,"3,872","3,872","2,108","1,540",677.1,556.7,830,"3,728","2,596","6,128",436,"3,658","3,878"
58,2021/10/18,"2,420","2,003","2,289","3,915","3,615",993,"2,258","3,207","6,250",632,474.8,"2,046","5,292","2,885","2,067","1,178",911.6,"2,815",805,267,986,589.8,"2,040","3,525","2,345.5","2,840","3,355",978.3,"2,631","50,010","1,658","3,745","2,724",660.4,443.5,"3,890","3,899","2,130","1,555.5",680.1,560.3,828,"3,766","2,596","6,171",439,"3,677","3,885"
59,2021/10/15,"2,434.5","1,963","2,323","3,895","3,645",991.6,"2,240","3,232","6,280",621,462.9,"2,053","5,315","2,874","1,985","1,177",925.6,"2,803",792,265,974,587.8,"1,993.5","3,477","2,300","2,788","3,323",962,"2,592","49,550","1,628.5","3,696","2,716",657.1,441.3,"3,842","3,867","2,102","1,559",682.1,557.4,827,"3,729","2,597","6,153",444,"3,733","3,213"
60,2021/10/14,"2,398.5","1,932","2,274","3,800","3,585",966.9,"2,185","3,230","6,190",621,456.4,"2,021","5,247","2,799","1,937","1,125",919.2,"2,703",776,257,950,580.4,"1,985.5","3,430","2,231","2,707.5","3,259",944.6,"2,561.5","48,120","1,609.5","3,637","2,673",649.0,437.3,"3,775","3,805","2,071","1,546.5",664.4,541.7,809,"3,652","2,597","6,020",436,"3,663","2,775"
61,2021/10/13,"2,399.5","1,972","2,264","3,770","3,555",959.3,"2,167","3,225","6,110",630,461.1,"2,039","5,248","2,767","1,929","1,132",932.6,"2,691",777,258,937,581.2,"1,976","3,422","2,212","2,733","3,262",953.6,"2,560","45,750","1,613","3,687","2,725",655.4,449.6,"3,853","3,863","2,110","1,568.5",666.6,551.7,816,"3,720","2,596","6,064",440,"3,654","2,712.5"
62,2021/10/12,"2,384.5","1,977","2,230","3,850","3,580",983.1,"2,196","3,241","6,120",619,463.8,"2,059","5,326","2,760","1,968","1,128",937.7,"2,699",776,256,956,578.2,"2,002.5","3,440","2,178.5","2,742.5","3,288",956.1,"2,597","46,530","1,625","3,703","2,759",661.0,455.9,"3,904","3,940","2,144","1,587",670.8,555.3,824,"3,771","2,596","6,130",444,"3,671","2,722"
63,2021/10/11,"2,369","1,958","2,204","3,835","3,610",974,"2,196","3,245","6,120",617,457.3,"2,035","5,272","2,738","1,922","1,139",941,"2,677.5",780,256,976,564.4,"1,987","3,433","2,154.5","2,760","3,296",953.2,"2,581","46,810","1,608.5","3,619","2,774",663.8,459.5,"3,909","3,949","2,147","1,590",669.2,557.0,818,"3,804","2,595","6,130",444,"3,682","2,705"
64,2021/10/8,"2,341","1,889","2,187","3,740","3,525",958.1,"2,152","3,199","6,060",614,448.7,"1,986","5,166","2,678","1,899","1,117",929.6,"2,644",776,253,972,535.9,"1,923","3,370","2,086","2,707","3,228",925.7,"2,490","47,380","1,575","3,505","2,712",650.8,452.2,"3,839","3,878","2,138","1,569.5",658.6,545.3,816,"3,740","2,596","6,043",440,"3,670","2,698.5"
65,2021/10/7,"2,303.5","1,880","2,181","3,720","3,525",949.9,"2,182","3,221","5,940",591,450.6,"1,967","5,130","2,652","1,899","1,107",921.1,"2,636.5",763,247,970,524.7,"1,869","3,332","2,042.5","2,626.5","3,182",916.2,"2,457","45,890","1,565.5","3,480","2,718",650.8,454.1,"3,859","3,904","2,144","1,565.5",656.1,548.1,813,"3,705","2,594","6,025",436,"3,616","2,778.5"
66,2021/10/6,"2,297.5","1,903","2,193","3,735","3,480",974.9,"2,203","3,340","5,860",586,466.4,"1,948","5,163","2,660","1,939","1,115",926.6,"2,615",766,248,964,521.4,"1,840","3,327","2,032.5","2,631.5","3,169",923.5,"2,467.5","45,160","1,588","3,565","2,725",660.0,454.6,"3,886","3,940","2,096","1,581.5",655.0,551.3,810,"3,720","2,594","5,996",434,"3,602","2,798"
