timestamp,8953.TOK,3283.TOK,8960.TOK,8985.TOK,3281.TOK,8963.TOK,3462.TOK,3292.TOK,3309.TOK,8964.TOK,8961.TOK,3296.TOK,3473.TOK,8898.TOK
2017-11-29,194020.5,230878.8125,155253.7656,70732.1875,114990.2578,44007.4258,134832.1875,108668.4297,62030.9961,427249.5625,155268.9219,311009.7188,81666.9219,1309.4906
2017-11-28,194212.0156,229915.6094,157367.375,70913.7813,114607.9141,44189.0859,137040.9688,109505.7891,61607.0938,427249.5625,156893.2656,310546.875,81489.1797,1310.4536
2017-11-27,192871.3125,230331.7188,156735.2031,71004.5781,114416.7344,44007.4258,136656.8281,107924.1328,61183.1914,426316.6563,156415.5156,307307.2188,81489.1797,1310.4536
2017-11-24,193445.8906,231087.5313,156735.2031,71549.3672,114225.5703,44052.8438,138193.375,108389.3281,61136.0898,426783.125,156893.2656,311935.3125,81222.6016,1310.4536
2017-11-23,194499.3125,231559.9063,156735.2031,71730.9609,114990.2578,43871.1797,138481.4844,107645.0234,60476.6875,425383.8438,157657.6719,310084.0625,80867.1328,1317.1936
2017-11-22,194499.3125,231559.9063,156735.2031,71730.9609,114990.2578,43871.1797,138481.4844,107645.0234,60476.6875,425383.8438,157657.6719,310084.0625,80867.1328,1317.1936
2017-11-21,194212.0156,230520.6719,156076.2656,71640.1719,114990.2578,44915.7305,137040.9688,109691.8594,60853.4883,429581.7188,158613.1563,312398.125,81222.6016,1318.1565
2017-11-20,191626.3594,231276.4688,155417.3125,71095.375,112982.9453,44325.332,135888.5625,108761.4766,60052.7852,423518.0938,156224.4219,308232.8438,80956.0078,1314.3049
2017-11-17,191339.0625,228158.7813,153817.0156,70550.5859,111166.8125,43598.6875,133487.7031,107924.1328,59252.082,421652.375,155077.8125,303141.9063,80333.9453,1314.3049
2017-11-16,188849.1563,225041.0781,150992.9375,69461.0,108108.0469,42872.0391,132623.3906,107365.9063,58592.6797,415122.375,150204.7656,304993.125,80511.6797,1314.3049
2017-11-15,187891.5,221451.0,148921.9844,69007.0078,107152.1875,42917.457,131374.9531,106900.7188,58451.3789,412323.8125,151638.0,304530.3125,80245.0859,1303.7135
2017-11-14,189328.0,223340.5,150522.2813,69097.8047,107821.2891,42599.5547,131855.125,106807.6719,58922.3789,415122.375,152211.3125,304993.125,80156.2109,1313.3422
2017-11-13,189615.2969,220317.2969,149769.2031,68189.8203,107056.6016,42236.2305,131470.9688,106063.375,58451.3789,410458.0938,152115.7656,304530.3125,80245.0859,1313.3422
2017-11-10,190668.7031,219939.3906,150616.4063,68189.8203,106578.6641,42327.0625,132239.25,105598.1875,58262.9766,409991.6563,152402.4219,301753.4688,80067.3516,1310.4536
2017-11-09,191147.5313,221828.9063,151746.0313,68280.6172,107630.1172,43144.5313,133871.8438,105877.2891,58357.1797,413256.6563,153835.6563,300827.8125,80067.3516,1303.7135
2017-11-08,192392.4688,223435.0,151557.7656,68189.8203,107916.8828,43053.7031,133871.8438,106342.4844,58451.3789,416521.6875,153835.6563,303141.9063,80333.9453,1305.6393
2017-11-07,191913.6563,223718.4219,152310.8594,67917.4219,108394.8047,42826.625,133967.875,106435.5313,58781.082,414655.9375,153453.4688,303141.9063,80511.6797,1305.6393
2017-11-06,192296.7188,224096.3125,153158.0625,68008.2188,108777.1484,41918.3242,133487.7031,106621.6016,58828.1797,412790.2188,152975.7031,300827.8125,80156.2109,1305.6393
2017-11-03,192679.7813,226741.6406,154287.6875,68643.8125,108777.1484,42281.6445,135696.4844,106900.7188,59299.1836,415122.375,154695.6094,301753.4688,80245.0859,1313.3422
2017-11-02,192679.7813,226741.6406,154287.6875,68643.8125,108777.1484,42281.6445,135696.4844,106900.7188,59299.1836,415122.375,154695.6094,301753.4688,80245.0859,1313.3422
2017-11-01,191530.5938,225230.0313,152781.5156,68008.2188,108299.2266,41963.7383,134736.1406,106435.5313,59016.582,412790.2188,154217.8594,300365.0,80245.0859,1312.3793
2017-10-31,192871.3125,225607.9219,153722.875,68189.8203,109063.9063,41872.9063,136464.7656,106435.5313,59299.1836,415588.7813,154886.7188,301290.6563,80245.0859,1315.2678
2017-10-30,193541.6563,226552.6875,153534.5938,68008.2188,109446.25,42099.9805,135984.5938,106621.6016,59675.9844,417454.5,155173.3594,297125.3438,80067.3516,1302.7506
2017-10-27,194020.5,228536.6719,153628.75,68462.2188,110402.125,42190.8125,135024.25,106807.6719,59723.0859,420719.5625,155842.2188,296662.5313,80422.8047,1313.3422
2017-10-26,196318.8594,228914.5781,153911.1406,68553.0078,111071.2266,41918.3242,135888.5625,107179.8281,58489.0586,420719.5625,156224.4219,295274.0938,80689.4063,1308.5277
2017-10-25,194882.3906,227214.0313,153440.4688,69007.0078,111166.8125,41782.0742,134448.0469,106714.6484,58534.1875,416521.6875,156415.5156,297125.3438,80689.4063,1314.3049
2017-10-24,196797.6719,229292.4688,154946.6406,69370.2031,111357.9844,42508.7227,136272.7031,107924.1328,58669.582,418387.4063,156702.1719,299439.375,80778.2656,1309.4906
2017-10-23,195265.4375,228914.5781,153628.75,69279.3984,111549.1484,42372.4727,135600.4688,108203.25,58714.7109,417454.5,156415.5156,295736.9063,80689.4063,1312.3793
2017-10-20,196127.3281,228347.7344,154570.0781,69097.8047,111931.4922,42327.0625,136464.7656,108854.5156,58985.4922,416521.6875,156415.5156,297125.3438,80422.8047,1314.3049
2017-10-19,198138.4063,228347.7344,154381.8281,69370.2031,111549.1484,42417.8906,136464.7656,108947.5469,59120.8828,420253.0938,156797.7188,298513.75,80689.4063,1321.0449
2017-10-18,196989.2188,228253.2344,151746.0313,68371.4141,111453.5703,41963.7383,136080.625,107831.0938,58895.2344,417454.5,154695.6094,297125.3438,80600.5391,1303.7135
2017-10-17,198521.4688,226741.6406,151746.0313,67645.0234,110784.4688,41736.6602,133487.7031,107924.1328,58759.8398,417920.9375,154695.6094,296662.5313,80511.6797,1303.7135
2017-10-16,191913.6563,225796.875,151840.1719,67100.2344,111262.3906,41645.8281,134544.0781,108668.4297,58985.4922,418387.4063,154982.2656,295736.9063,80511.6797,1313.3422
2017-10-13,191817.8906,226363.7188,150992.9375,66646.2344,110497.7031,41782.0742,133871.8438,108110.2109,58759.8398,415122.375,154217.8594,296662.5313,80422.8047,1309.4906
2017-10-12,192679.7813,225796.875,151840.1719,66373.8438,110880.0469,41100.8438,134352.0156,107924.1328,58443.9258,417454.5,155460.0156,296199.7188,80245.0859,1309.4906
2017-10-11,195648.5,225891.375,152122.5625,66192.25,111357.9844,40828.3555,134640.125,107924.1328,58308.5391,419786.6563,155746.6719,296662.5313,80156.2109,1302.7506
2017-10-10,193924.7344,225796.875,152499.125,65284.2617,111931.4922,41645.8281,135312.3594,107458.9453,58669.582,419320.25,156224.4219,298050.9688,80156.2109,1299.8621
2017-10-09,195073.9063,225418.9844,153534.5938,65193.4609,112122.6719,41327.9219,136752.875,107365.9063,59166.0117,423518.0938,158039.875,301753.4688,80156.2109,1293.1221
2017-10-06,195073.9063,225418.9844,153534.5938,65193.4609,112122.6719,41327.9219,136752.875,107365.9063,59166.0117,423518.0938,158039.875,301753.4688,80156.2109,1293.1221
2017-10-05,195840.0313,225418.9844,156170.3906,65465.8594,112027.0859,40873.7734,137617.1875,106900.7188,59707.5781,425383.8438,158899.8281,303604.6875,80333.9453,1306.6021
2017-10-04,195935.7969,225418.9844,155134.9063,64648.668,111262.3906,41100.8438,138961.6563,106807.6719,59481.9297,426316.6563,159090.9219,303604.6875,80600.5391,1312.3793
2017-10-03,196701.9219,225985.8281,155323.1719,64557.875,112313.8438,41918.3242,139057.7031,107179.8281,59436.7969,430048.125,160237.5313,302679.0938,80422.8047,1307.5649
2017-10-02,195840.0313,225324.5,156076.2656,64648.668,112791.7734,42327.0625,140402.1719,106156.4063,58985.4922,427249.5625,160524.1719,300365.0,80600.5391,1300.825
2017-09-29,193350.125,224001.8438,155134.9063,64557.875,112122.6719,42190.8125,140498.2031,105970.3359,58669.582,425850.25,160906.375,299439.375,79711.8906,1305.6393
2017-09-28,191243.2969,223057.0781,156170.3906,65193.4609,112218.2578,41918.3242,139153.7188,106063.375,58398.793,428182.4063,160619.7188,300827.8125,79534.1563,1309.4906
2017-09-27,191722.125,225513.4531,156170.3906,66010.6484,111549.1484,41872.9063,138961.6563,106156.4063,58579.3164,428648.8438,161001.9219,297125.3438,79178.6953,1310.4536
2017-09-26,190956.0,225702.4063,156358.6563,65829.0547,111262.3906,41872.9063,139153.7188,106993.75,58669.582,431447.4063,161705.1719,298976.5625,79356.4375,1309.4906
2017-09-25,191913.6563,226174.7969,156076.2656,65738.25,111166.8125,40555.8633,138961.6563,106063.375,58804.9727,430048.125,162633.4531,299439.375,79178.6953,1303.8177
2017-09-22,192296.7188,225985.8281,155793.8594,65284.2617,110306.5313,40374.2031,138577.5313,105132.9922,58489.0586,432380.2813,163097.5938,296662.5313,78823.2344,1304.7633
2017-09-21,192775.5469,226836.1094,155511.4531,65647.4531,110784.4688,42236.2305,139057.7031,104295.6484,58443.9258,431913.8438,163376.0625,294348.4375,78823.2344,1308.5453
2017-09-20,194595.0781,229386.9688,156829.3438,65919.8516,112409.4297,42508.7227,140114.0625,105598.1875,58759.8398,436578.125,163561.7188,295736.9063,79178.6953,1304.7633
2017-09-19,193254.3594,226552.6875,157958.9688,66283.0469,111835.9141,42327.0625,138577.5313,106156.4063,58714.7109,435178.8438,164025.8438,292497.2188,78912.1172,1300.9813
2017-09-18,196127.3281,230237.2344,156923.4844,65465.8594,111835.9141,41418.75,138193.375,105039.9531,58534.1875,436111.7188,162726.2656,286943.4688,78290.0547,1296.254
2017-09-15,196127.3281,230237.2344,156923.4844,65465.8594,111835.9141,41418.75,138193.375,105039.9531,58534.1875,436111.7188,162726.2656,286943.4688,78290.0547,1296.254
2017-09-14,194595.0781,229670.3906,156829.3438,65738.25,112313.8438,42872.0391,138193.375,106156.4063,59120.8828,438443.875,163097.5938,288331.875,78290.0547,1300.9813
2017-09-13,192392.4688,229670.3906,155229.0469,65375.0586,111835.9141,42690.3828,137233.0313,104946.9141,58759.8398,434246.0,163747.375,287406.2813,77312.5313,1303.8177
2017-09-12,191147.5313,227780.875,154005.2813,65193.4609,110402.125,42236.2305,137905.2813,107272.8672,58669.582,434246.0,163654.5469,286017.8438,76868.2109,1302.8723
2017-09-11,192105.1875,228914.5781,152404.9688,65011.8633,110784.4688,42099.9805,137137.0,107458.9453,58850.1016,433779.5625,162911.9375,284629.4063,76335.0234,1300.9813
2017-09-08,193541.6563,230426.1875,154005.2813,66373.8438,111835.9141,41918.3242,139345.7969,107086.7891,59120.8828,434246.0,163283.2344,286943.4688,76690.4766,1305.7086
2017-09-07,193924.7344,230804.1094,155982.1094,66646.2344,112600.6094,42236.2305,139729.9375,107551.9844,59617.3203,439843.1563,164768.4688,287869.0938,77490.2656,1306.6542
2017-09-06,190381.4219,228347.7344,153534.5938,66646.2344,111357.9844,41963.7383,139537.875,106993.75,59391.668,436111.7188,163190.4219,284166.5938,77756.8672,1309.4906
2017-09-05,189711.0469,226174.7969,154381.8281,66192.25,111644.7422,41645.8281,138961.6563,108017.1641,59617.3203,437044.5938,163376.0625,286943.4688,76868.2109,1305.7086
2017-09-04,191434.8281,226647.1563,154664.2344,66918.6406,111835.9141,42281.6445,140114.0625,109319.7031,60249.1484,437044.5938,165325.4375,290645.9688,78556.6406,1311.3816
2017-09-01,191434.8281,225230.0313,155134.9063,68008.2188,112027.0859,42826.625,139825.9688,109598.8125,60474.7969,436578.125,165603.9219,293885.625,78734.375,1311.3816
2017-08-31,193733.2031,225607.9219,156170.3906,68734.6094,112218.2578,42644.9688,139537.875,110715.2734,61016.3633,440776.0,166532.1875,296662.5313,79711.8906,1308.5453
2017-08-30,191339.0625,224285.2656,155229.0469,68371.4141,112409.4297,42690.3828,141074.4219,110715.2734,61151.7539,445440.2813,166625.0313,294811.2813,79356.4375,1305.7086
2017-08-29,190956.0,224852.125,156076.2656,68825.4141,113747.6328,43008.2891,140978.375,110808.3125,61106.6211,443108.1563,167738.9531,291571.5938,78201.1875,1309.4906
2017-08-28,191152.3281,225796.875,155793.8594,69642.6016,114663.3516,43689.5195,141903.1875,111366.5469,61106.6211,440776.0,166996.3281,291571.5938,78145.2031,1311.3816
2017-08-25,189933.6094,225230.0313,155134.9063,69914.9922,112978.5,43962.0117,140021.1875,110901.3516,60790.7109,437511.0,164675.6406,290645.9688,77112.4375,1306.6542
2017-08-24,190214.8438,225324.5,156452.7969,71004.5781,114288.9531,45188.2227,139174.2813,111831.7344,60971.2344,443108.1563,166717.8438,291571.5938,76940.3125,1313.2726
2017-08-23,190871.0938,225985.8281,157111.75,69914.9922,114663.3516,43871.1797,141056.2969,112017.8125,61061.4961,444973.875,166439.375,291571.5938,76854.2578,1309.4906
2017-08-22,192183.5625,226174.7969,157017.6094,70096.5938,113165.7109,42417.8906,141244.4844,111831.7344,60926.1016,446839.5625,167738.9531,291571.5938,77112.4375,1307.5997
2017-08-21,194996.0,223812.8906,155134.9063,69733.3984,112978.5,42327.0625,141150.3906,111459.5703,61242.0156,444041.0,167924.6094,288331.875,76854.2578,1307.5997
2017-08-18,194621.0,225796.875,156358.6563,69733.3984,113352.9219,41963.7383,141715.0,111738.6953,61016.3633,444041.0,169873.9844,285092.2188,76682.125,1308.5453
2017-08-17,191714.8125,224379.7344,154287.6875,69824.1953,113259.3203,42009.1523,141432.6875,112017.8125,61016.3633,440776.0,168667.2188,286017.8438,76682.125,1314.218
2017-08-16,191339.8125,222301.2813,152404.9688,70096.5938,113072.1094,41782.0742,140209.3906,110715.2734,60971.2344,435645.2813,166903.5,285555.0313,77714.8906,1312.327
2017-08-15,190683.5938,219089.1094,151557.7656,70005.7969,112416.8906,41691.2422,140303.4844,110715.2734,60700.4492,434712.4063,165139.7813,284629.4063,78059.1328,1314.218
2017-08-14,191808.5625,216160.3594,149675.0469,70278.1875,112323.2891,41645.8281,140209.3906,110994.3906,60429.6641,434712.4063,164490.0,281852.5313,77370.6328,1314.218
2017-08-11,195933.4688,218900.1563,152593.25,70641.3828,112510.4922,42145.3984,142185.4844,110715.2734,60429.6641,436111.7188,166253.7031,282315.3438,76768.1875,1313.2726
2017-08-10,195933.4688,218900.1563,152593.25,70641.3828,112510.4922,42145.3984,142185.4844,110715.2734,60429.6641,436111.7188,166253.7031,282315.3438,76768.1875,1313.2726
2017-08-09,197152.2031,218238.8281,152687.3906,71004.5781,112510.4922,42508.7227,142750.0938,111366.5469,60926.1016,440309.5625,166346.5313,286480.6563,76423.9531,1313.2726
2017-08-08,197527.2031,217766.4531,152310.8594,71095.375,112697.7031,42508.7227,142844.1875,109784.8906,61106.6211,437977.4063,166253.7031,285555.0313,75649.375,1313.2726
2017-08-07,196308.4688,219655.9688,152404.9688,71276.9766,112697.7031,43144.5313,141150.3906,110436.1641,60610.1875,434246.0,166160.8906,282778.1875,75305.125,1309.4906
2017-08-04,196964.7031,219089.1094,153440.4688,71730.9609,113914.5313,43871.1797,143126.4844,111273.5078,61106.6211,438443.875,168017.4375,286017.8438,75133.0,1316.109
2017-08-03,197152.2031,218805.6875,153440.4688,71730.9609,113633.7266,43280.7813,144726.1875,111552.6172,61151.7539,438910.2813,167553.2969,286943.4688,74874.8047,1316.109
2017-08-02,195183.5,219750.4375,152875.6563,71458.5703,112604.1016,43507.8555,144726.1875,111366.5469,60565.0586,435178.8438,167460.4688,281852.5313,74960.8672,1321.782
2017-08-01,196402.2188,220411.75,154287.6875,71821.7656,112791.3047,44279.918,146137.7031,111738.6953,60880.9688,440309.5625,169966.8125,286943.4688,74444.4922,1306.6542
2017-07-31,197433.4531,219655.9688,154758.375,72366.5547,112323.2891,44870.3164,147078.7031,112483.0,61557.9297,439843.1563,169688.3281,286943.4688,72895.3516,1323.6729
2017-07-28,197058.4375,221073.0938,154099.4375,71730.9609,112604.1016,44870.3164,147361.0,112576.0313,60926.1016,437977.4063,169409.8281,281389.7188,72206.8516,1323.6729
2017-07-27,194902.25,218805.6875,151181.2344,71095.375,111200.0625,44189.0859,143502.9063,113320.3359,60068.625,430981.0,169224.1875,277131.8438,72034.7266,1328.4001
2017-07-26,195464.7344,217766.4531,150804.6719,71095.375,110357.6406,43644.1016,143785.2031,111900.5781,60113.7539,427715.9688,167831.7813,277039.3125,71518.3516,1320.8364
2017-07-25,197527.2031,220789.6719,151275.3594,71276.9766,112416.8906,44052.8438,142844.1875,112082.2422,59978.3633,431913.8438,169966.8125,276669.0313,71088.0234,1320.8364
2017-07-24,196308.4688,219467.0156,150145.7344,71095.375,111200.0625,44234.5,140962.1875,111537.2578,59572.1875,428182.4063,166625.0313,272596.3125,70915.9063,1320.8364
2017-07-21,195933.4688,219467.0156,148639.5781,70913.7813,110357.6406,44189.0859,142561.8906,110992.2969,58985.4922,428648.8438,165696.75,268708.6875,70829.8516,1321.782
2017-07-20,199964.6406,221545.4844,149863.3438,71276.9766,110638.4375,45097.3906,143597.0,110901.4688,58759.8398,426316.6563,166253.7031,270189.6563,71174.0938,1318.9454
2017-07-19,197339.7031,220317.2969,147133.4063,70096.5938,108859.9844,44552.4102,141150.3906,109629.875,58082.8867,423518.0938,164211.5156,274262.4375,70657.7188,1322.7274
2017-07-18,193964.7813,219561.4844,144780.0156,69461.0,107830.3594,42826.625,139550.6719,108539.9297,57315.668,415122.375,163283.2344,267783.0625,70313.4609,1321.782
2017-07-17,190871.0938,219939.3906,142803.1875,69007.0078,107362.3359,41872.9063,139362.4844,108721.5938,58353.6641,414189.5313,162447.7969,266764.8438,70227.4063,1320.8364
2017-07-14,190871.0938,219939.3906,142803.1875,69007.0078,107362.3359,41872.9063,139362.4844,108721.5938,58353.6641,414189.5313,162447.7969,266764.8438,70227.4063,1320.8364
2017-07-13,192277.2969,223623.9375,147227.5313,69642.6016,109047.1875,42099.9805,142373.6719,109902.3516,59075.7539,421185.9688,164675.6406,267690.5,70313.4609,1320.8364
2017-07-12,191152.3281,221828.9063,146474.4688,69188.6016,108017.5703,41782.0742,139080.1875,109539.0469,58579.3164,416988.0938,160962.5625,267597.9063,70055.2734,1322.7274
2017-07-11,191621.0625,224001.8438,147509.9375,69642.6016,110544.8281,42236.2305,141244.4844,110538.1563,58895.2344,419786.6563,163468.8906,272226.0313,70141.3438,1317.9999
2017-07-10,192089.8125,225135.5625,146756.8594,69642.6016,109796.0078,42554.1367,140397.5938,111083.125,58895.2344,419786.6563,164025.8438,275650.8438,71088.0234,1317.9999
2017-07-07,192746.0313,224379.7344,148168.8906,70187.3906,111480.8594,42735.7969,140115.2813,111537.2578,59436.7969,421652.375,165232.6094,276391.3438,71346.2188,1322.7274
2017-07-06,195277.2344,227969.8125,149863.3438,70913.7813,112604.1016,42917.457,139927.0781,111537.2578,60113.7539,428182.4063,165789.5781,277039.3125,71432.2969,1322.7274
2017-07-05,193777.2656,225513.4531,148921.9844,71186.1719,111200.0625,42417.8906,140021.1875,111446.4453,59662.4531,422585.25,164490.0,272318.5938,71174.0938,1318.9454
2017-07-04,194621.0,226458.2188,150428.1406,71549.3672,111761.6719,42417.8906,141809.0938,111173.9531,59752.707,426783.125,165975.2344,273614.4688,71690.4766,1323.6729
2017-07-03,194152.2656,225041.0781,151557.7656,72184.9609,112604.1016,43462.4414,143691.0938,112263.8984,60384.5391,432846.7188,166903.5,272874.0,71432.2969,1323.6729
2017-06-30,194527.25,226174.7969,151087.0938,72184.9609,113352.9219,43871.1797,144632.0938,112536.3828,60519.9258,432380.2813,168481.5625,275558.3125,71001.9766,1325.5638
2017-06-29,197620.9531,226269.25,152687.3906,72638.9609,114476.1484,45051.9766,146608.2031,113535.4844,60790.7109,438910.2813,169781.1406,277131.8438,70743.7813,1324.6184
2017-06-28,195464.7344,225418.9844,151840.1719,71821.7656,114288.9531,44461.582,148019.7031,112173.0625,60835.8438,437044.5938,168203.0781,267505.375,70485.5859,1323.6729
2017-06-27,197902.1719,225891.375,153534.5938,72638.9609,115786.5938,45467.0703,149807.6094,112808.8594,61828.707,438423.3438,168574.4063,269155.7813,70829.8516,1331.2367
2017-06-26,197339.7031,225985.8281,153817.0156,72638.9609,115973.7969,45378.4453,150560.4219,112990.5156,61603.0586,440250.0938,168017.4375,269515.8125,70399.5391,1332.1821
2017-06-23,198933.4063,226080.2969,153817.0156,73183.75,116161.0,45910.2227,150184.0156,112173.0625,62054.3594,442990.25,168388.7344,269335.7813,70227.4063,1332.1821
2017-06-22,199683.3906,227308.4844,154664.2344,73546.9453,116441.8125,45644.332,150842.7031,112627.2031,62686.1875,446643.7813,168481.5625,269155.7813,69883.1406,1332.1821
2017-06-21,200433.4063,227119.5469,154570.0781,72638.9609,116441.8125,45732.9609,151783.7031,113081.3438,62595.9258,447100.4375,169781.1406,269155.7813,69883.1406,1335.0186
2017-06-20,201933.3594,226080.2969,154381.8281,72638.9609,116067.3906,45910.2227,152254.2188,112899.6953,63182.625,448013.8438,169502.6563,268615.625,69797.0859,1323.6729
2017-06-19,203527.0625,229481.4375,155323.1719,73728.5391,116909.8203,46176.1094,152442.4063,113444.6563,63363.1445,449383.9375,170152.4531,268615.625,69452.8438,1323.6729
2017-06-16,203433.3125,227686.3906,155134.9063,73546.9453,115786.5938,45910.2227,154042.125,112536.3828,63498.5352,450753.9688,169317.0156,268795.6563,69538.8984,1323.6729
2017-06-15,204089.5625,228914.5781,155134.9063,72911.3516,117190.6328,47151.0352,154230.3125,113263.0078,63814.4531,450297.3125,171266.3906,268975.6875,69624.9609,1323.6729
2017-06-14,202308.3438,226269.25,154381.8281,71640.1719,115037.7734,47239.668,151313.2188,111809.75,63272.8867,444817.0,171452.0313,265825.0625,69280.7109,1321.782
2017-06-13,202589.5938,227119.5469,154758.375,72820.5547,115224.9766,47948.707,151407.3125,113172.1875,63769.3203,450753.9688,172565.9688,268705.6875,69022.5234,1325.5638
2017-06-12,203714.5781,225607.9219,155605.5781,73183.75,115224.9766,47682.8164,152066.0156,113898.8047,63498.5352,450753.9688,171823.3594,268885.7188,68936.4609,1324.6184
2017-06-09,201370.8594,223623.9375,154287.6875,73546.9453,114663.3516,47328.3008,151219.125,112718.0391,62821.582,444817.0,168388.7344,267265.375,68592.2031,1328.4001
2017-06-08,203902.0781,225230.0313,155229.0469,73183.75,115318.5703,47682.8164,153195.2188,113081.3438,63272.8867,449840.625,167460.4688,266365.1563,68678.2656,1320.8364
2017-06-07,205683.2656,228725.625,157300.0,73728.5391,116816.2188,47682.8164,155830.0156,114080.4609,63814.4531,453950.8125,168760.0469,267175.3125,68592.2031,1329.3458
2017-06-06,204370.7969,226174.7969,155323.1719,73092.9453,116722.6172,47062.4063,156018.2344,113444.6563,63588.8008,449840.625,166160.8906,266185.1563,68334.0156,1337.8551
2017-06-05,203527.0625,225985.8281,154664.2344,73274.5469,117845.8438,47860.0781,155547.7188,112808.8594,63498.5352,453037.4375,167089.1563,266635.2188,68334.0156,1334.0731
2017-06-02,203339.5625,225230.0313,156735.2031,73274.5469,117097.0234,47594.1875,156488.7344,112899.6953,63679.0625,450753.9688,167181.9844,265915.0625,68334.0156,1336.9097
2017-06-01,202120.8594,227119.5469,155040.7656,73365.3438,118781.875,45998.8555,156112.3281,112718.0391,63814.4531,449383.9375,167367.625,265014.875,68420.0859,1333.1277
2017-05-31,201839.6094,227402.9688,153440.4688,72911.3516,116909.8203,46176.1094,156771.0313,110628.9766,63227.75,442533.5625,166717.8438,264564.8125,68506.1406,1342.5824
2017-05-30,201370.8594,224096.3125,152310.8594,72820.5547,115599.3828,46442.0039,153665.7188,109993.1875,63272.8867,445273.6875,167367.625,263844.625,69022.5234,1362.4375
2017-05-29,200245.8906,227308.4844,152499.125,71912.5703,117190.6328,45289.8125,154324.4219,110356.5,64085.2344,444360.3438,169966.8125,264474.75,69280.7109,1335.0186
2017-05-26,199683.3906,226998.6094,151981.375,72366.5547,118220.2656,45289.8125,153195.2188,109902.3516,65123.2383,447100.4375,170802.25,265104.9375,68936.4609,1336.9097
2017-05-25,198839.6563,227647.4219,151519.9844,71004.5781,118781.875,43029.7539,154324.4219,109811.5313,64626.7969,446643.7813,170802.25,264654.8438,68334.0156,1338.8007
2017-05-24,198745.9063,227554.75,149858.9844,70822.9766,118594.6719,42630.9219,153571.625,110356.5,65890.4531,448013.8438,171173.5625,263574.5625,68247.9609,1337.8551
2017-05-23,197995.9219,224866.7344,150228.0938,70005.7969,118875.4844,42143.457,153383.4219,111083.125,66025.8516,446643.7813,173030.1094,263664.5938,67989.7656,1347.3099
2017-05-22,199683.3906,224681.3438,150504.9219,69370.2031,118126.6641,42497.9766,155924.125,110628.9766,65078.1016,444360.3438,172658.7969,262494.375,67645.5156,1358.6556
2017-05-19,202120.8594,225330.1875,151612.2813,69188.6016,119624.3047,41655.9961,156206.4219,111173.9531,65078.1016,446643.7813,172937.2813,263484.5938,67817.6406,1343.528
2017-05-18,202214.5938,225700.9375,152535.0469,69642.6016,119530.6953,41345.793,159029.4375,111628.0938,66070.9688,448927.25,174144.0313,263664.5938,67817.6406,1361.4921
2017-05-17,201370.8594,224310.5938,151796.8125,68916.2031,117845.8438,41212.8438,155453.6094,111173.9531,64762.1914,445730.375,173958.375,260964.0313,67817.6406,1373.7833
2017-05-16,202027.1094,225330.1875,152627.3125,68280.6172,118501.0625,40902.6406,153948.0313,111446.4453,63949.8438,446187.0625,165418.25,260513.9375,67559.4531,1358.6556
2017-05-15,203339.5625,222920.25,154380.5938,68916.2031,119249.8828,41523.0508,156582.8281,111537.2578,64130.3633,450753.9688,164768.4688,261774.2344,67301.25,1341.637
2017-05-12,205027.0469,221993.3125,155487.9375,69642.6016,119437.0938,41478.7344,154700.8281,111537.2578,64040.0977,452580.7813,164304.3281,262854.4688,67903.7031,1346.3644
2017-05-11,205683.2656,223290.9844,156502.9844,70459.7813,119905.1094,41478.7344,154983.125,111446.4453,64130.3633,454407.5313,165418.25,262134.2813,67731.5703,1370.0013
2017-05-10,207464.4844,224495.9531,157518.0313,70278.1875,121309.1563,41345.793,153853.9219,113263.0078,64671.9258,457604.3438,165603.9219,261594.1875,67645.5156,1374.7288
2017-05-09,209245.7031,224125.2031,157425.75,70005.7969,120560.3359,41478.7344,153759.8125,113535.4844,65439.1445,455777.625,166253.7031,260333.9375,67301.25,1362.4375
2017-05-08,209526.9531,222271.4063,157056.6563,69370.2031,120841.1328,38686.8945,154700.8281,112627.2031,65755.0625,453950.8125,166439.375,260964.0313,67387.3203,1363.3831
2017-05-02,209058.2188,221715.25,157148.9219,68189.8203,118781.875,37977.8555,154983.125,111628.0938,66070.9688,448470.5625,163654.5469,258083.4688,67129.1328,1361.4921
2017-05-01,204652.0469,218378.4063,156502.9844,67917.4219,117471.4453,37844.9141,151971.9063,110992.2969,64671.9258,443446.9688,161241.0469,257093.2656,67215.2031,1359.6012
2017-04-28,204183.2969,218471.0938,155487.9375,68916.2031,117658.6406,37844.9141,151219.125,110719.8047,64220.625,444360.3438,161612.3438,257723.3594,67215.2031,1358.6556
2017-04-27,206433.2656,220510.2813,157979.4219,69097.8047,117939.4531,38465.3203,154700.8281,110992.2969,64356.0195,442990.25,158549.0469,257273.2656,67645.5156,1361.4921
2017-04-26,206620.75,220881.0625,156964.3906,68825.4141,118033.0547,38642.5781,153853.9219,111446.4453,64446.2773,442990.25,161241.0469,257453.3281,67473.3828,1360.5466
2017-04-25,206152.0156,220417.5938,156133.875,68734.6094,118688.2734,39174.3594,154230.3125,111264.7813,63486.8047,443446.9688,161705.1719,254842.7656,66698.8203,1365.274
2017-04-24,207558.2344,220973.7344,157702.5938,67735.8281,118220.2656,38908.4688,154418.5156,111355.6094,63704.2266,442533.5625,160684.0781,255652.9219,66612.75,1408.7661
