timestamp	1928.TOK	2768.TOK	2914.TOK	4061.TOK	4183.TOK	4188.TOK	4208.TOK	4502.TOK	4704.TOK	4902.TOK	5002.TOK	5020.TOK	5101.TOK	5108.TOK	5214.TOK	5703.TOK	6113.TOK	6178.TOK	6301.TOK	6471.TOK	6472.TOK	6703.TOK	7201.TOK	7203.TOK	7267.TOK	7270.TOK	7751.TOK	8001.TOK	8002.TOK	8031.TOK	8035.TOK	8053.TOK	8058.TOK	8304.TOK	8306.TOK	8308.TOK	8309.TOK	8316.TOK	8354.TOK	8411.TOK	8601.TOK	8604.TOK	8628.TOK	8725.TOK	8729.TOK	8766.TOK	9412.TOK	9433.TOK	9437.TOK
2018-03-22	1823.2181	329.9423	2768.9446	3670.7407	3228.4365	986.5834	3021.1924	5415.0688	6220.0	911.0675	1405.2161	632.236	2415.7622	4498.1611	3010.0815	274.6346	1279.0757	1272.224	3602.3474	1408.3927	438.9764	1402.489	1061.5918	6632.333	3578.3325	3470.7593	3860.0471	1992.7872	752.9495	1764.4303	20452.5137	1717.7806	2791.4519	4175.0903	691.4544	562.4832	4282.7695	4361.9824	2756.0222	186.1011	673.5184	610.4073	960.2474	3244.501	1896.3177	4862.5308	462.5648	2640.1467	2682.2573
2018-03-21	1828.1166	327.0481	2897.8235	3636.7974	3252.6741	980.3148	3065.1191	5303.0796	6110.0	896.4982	1350.9415	618.1257	2411.8149	4505.0347	3088.7766	276.5755	1255.89	1268.3717	3456.5425	1406.4514	439.9498	1408.3613	1064.9211	6639.1143	3556.8469	3467.8823	3775.8989	1976.3859	745.9421	1776.8998	20495.6309	1717.7806	2771.2588	4146.0293	690.4821	561.2261	4370.2124	4371.6069	2790.4724	186.2937	675.5384	616.0728	973.6506	3249.3191	1873.062	4800.5874	460.6334	2613.5325	2669.7234
2018-03-20	1828.1166	327.0481	2897.8235	3636.7974	3252.6741	980.3148	3065.1191	5303.0796	6110.0	896.4982	1350.9415	618.1257	2411.8149	4505.0347	3088.7766	276.5755	1255.89	1268.3717	3456.5425	1406.4514	439.9498	1408.3613	1064.9211	6639.1143	3556.8469	3467.8823	3775.8989	1976.3859	745.9421	1776.8998	20495.6309	1717.7806	2771.2588	4146.0293	690.4821	561.2261	4370.2124	4371.6069	2790.4724	186.2937	675.5384	616.0728	973.6506	3249.3191	1873.062	4800.5874	460.6334	2613.5325	2669.7234
2018-03-19	1798.2358	322.2244	2908.5635	3656.1936	3233.2842	983.2079	2996.7886	5368.728	6140.0	883.8715	1345.0206	611.7031	2402.9333	4505.0347	3093.6951	272.6938	1264.5847	1225.9962	3464.3188	1398.6865	433.1364	1385.851	1058.7382	6613.9258	3553.917	3457.3328	3792.533	1938.2762	737.495	1762.0323	20735.1777	1701.4209	2757.7966	4121.8115	686.787	560.3558	4284.7124	4355.2451	2726.4934	185.8123	667.9395	614.0215	972.6932	3203.0654	1834.3022	4743.4834	466.4276	2603.8542	2662.9744
2018-03-16	1841.3425	327.0481	2947.6177	3719.2312	3238.1316	997.1918	3035.8345	5446.9277	6240.0	909.1249	1340.0867	614.0386	2442.4065	4550.2026	3098.6135	279.4868	1291.6346	1231.7748	3470.1511	1436.5411	438.9764	1411.2974	1068.7262	6669.1465	3592.0054	3475.5547	3825.8008	1940.6884	747.9579	1802.798	20969.9336	1713.4502	2818.8567	4160.5596	697.1914	563.3535	4328.4341	4389.8945	2756.0222	187.449	678.0393	620.2731	986.0965	3192.4656	1848.8372	4805.4268	471.256	2615.4678	2661.5281
2018-03-15	1837.9136	328.9776	2944.6885	3704.6843	3223.5889	1009.2468	3060.2383	5445.9624	6200.0	917.8665	1348.9679	613.2601	2464.1169	4576.7144	3108.4502	282.3982	1308.0577	1230.8118	3481.8154	1454.9833	439.9498	1433.8077	1067.2994	6714.6797	3607.6311	3525.4246	3862.0039	1941.1707	750.0698	1815.2675	21266.9727	1721.63	2837.6077	4126.6553	703.9009	566.6411	4303.1729	4430.3188	2756.0222	187.6415	673.3261	622.2267	1002.3718	3214.6287	1862.4031	4788.9731	478.0158	2612.5647	2658.1538
2018-03-14	1844.7715	330.907	2950.5466	3738.6277	3238.1316	1017.4442	3079.7615	5452.7202	6080.0	915.9239	1372.6514	615.5956	2481.8799	4592.4253	3113.3687	283.3686	1317.7185	1238.5164	3540.1375	1497.6913	454.5499	1429.8928	1070.6288	6722.4302	3600.7949	3496.6533	3871.7886	1933.4524	751.1256	1820.5431	21353.209	1723.5547	2850.5889	4146.0293	711.0964	573.7	4330.377	4447.6436	2756.0222	188.9894	673.4222	626.2316	1006.2014	3247.3918	1887.5969	4785.1016	478.9815	2598.0476	2648.03
2018-03-13	1857.0177	333.8013	2985.6956	3772.571	3247.8264	1025.6416	3070.0	5499.061	6070.0	925.6368	1380.5458	617.2499	2500.6296	4610.0996	3133.0425	280.4573	1326.4131	1242.3687	3594.5713	1518.0747	459.4166	1442.6161	1074.9094	6751.4937	3621.3037	3512.957	3884.5088	1941.6531	753.2374	1812.3898	21760.4375	1737.9899	2882.8018	4150.8726	717.3196	575.2471	4327.4624	4442.8311	2716.6504	189.4708	677.0775	629.6505	1003.3292	3225.2285	1883.7209	4840.2695	489.6041	2632.4043	2648.03
2018-03-12	1830.5658	333.8013	2950.5466	3869.5525	3296.3015	1026.6061	3055.3577	5489.4063	6010.0	930.4933	1425.9391	637.5881	2522.3398	4618.937	3113.3687	279.4868	1326.4131	1236.5902	3578.0466	1516.1334	454.5499	1429.8928	1075.385	6740.8369	3651.5791	3514.875	3873.7456	1952.7483	755.5412	1829.1757	21276.5527	1761.0862	2859.2429	4170.2471	711.9715	573.4099	4287.627	4454.3809	2711.729	190.4335	669.2861	628.7713	988.0112	3204.0291	1872.093	4818.0088	472.2217	2613.5325	2652.8508
2018-03-09	1854.0786	323.1891	2909.5398	3738.6277	3194.5039	1002.0138	2962.623	5423.7578	5960.0	917.8665	1383.5062	628.1489	2450.3013	4505.0347	3029.7554	272.6938	1305.1597	1223.1071	3486.6758	1470.5134	441.8965	1398.5742	1057.7869	6579.0493	3538.2913	3487.063	3796.4468	1880.8709	735.0952	1795.6041	20629.7773	1701.4209	2792.8943	4112.1245	697.2887	559.0021	4238.0762	4348.5073	2603.4565	186.8713	655.2424	617.1473	974.608	3168.3752	1847.8682	4778.3267	461.5991	2579.1755	2612.8389
2018-03-08	1767.8651	324.1538	2929.0669	3661.0427	3131.4863	990.441	2967.5039	5571.4673	6010.0	909.1249	1369.6909	626.7864	2435.4988	4489.3237	3029.7554	271.7233	1308.0577	1222.1439	3400.1648	1449.1594	437.0298	1393.6807	1059.2137	6602.3003	3580.2859	3469.8003	3785.6836	1896.3076	735.4792	1786.9713	20385.4395	1704.308	2792.8943	4150.8726	700.0114	565.1907	4219.6162	4346.5825	2608.3782	186.8713	651.3949	620.4684	977.4802	3161.6299	1830.4263	4727.0298	459.6678	2577.24	2621.0339
2018-03-07	1769.3347	322.2244	2915.886	3651.3445	3116.9438	993.3342	3030.9539	5583.0522	5900.0	898.4407	1360.8097	632.6252	2478.9194	4492.2695	2970.7341	269.7824	1308.0577	1224.0701	3488.6196	1448.1888	435.0831	1406.4038	1051.1282	6584.8618	3549.0342	3459.2507	3777.856	1901.614	738.3589	1793.6857	19441.623	1726.4418	2819.3376	4146.0293	695.9274	566.061	4207.957	4341.77	2598.5352	186.9676	657.7433	619.7847	988.0112	3159.7026	1838.1782	4731.8691	461.5991	2571.917	2627.301
2018-03-06	1795.7865	323.1891	2935.9014	3661.0427	3189.6565	1011.6578	3104.1653	5659.3213	5980.0	908.1536	1377.5853	641.3832	2508.5242	4536.4561	3029.7554	271.7233	1318.6844	1225.9962	3569.2983	1483.1317	439.9498	1424.0206	1058.2625	6667.2095	3580.2859	3469.8003	3818.9514	1911.7444	742.8705	1817.1858	19863.2285	1737.9899	2837.6077	4160.5596	710.0267	568.7685	4192.4111	4390.8569	2618.2209	188.6043	655.9158	617.4403	978.4375	3150.0664	1849.8062	4735.7407	456.7707	2560.3035	2628.7473
2018-03-05	1785.9896	321.2596	2963.2393	3607.7029	3078.1641	991.4054	3045.5962	5628.4272	5850.0	900.3834	1329.2317	617.4445	2454.2485	4542.3472	3024.8369	266.8711	1300.3292	1230.8118	3525.5569	1461.7777	433.1364	1411.2974	1053.0306	6601.3315	3523.6418	3458.2917	3813.0808	1904.5084	738.6469	1807.1143	19312.2695	1724.9983	2797.7021	4170.2471	706.429	566.8345	4165.207	4376.4199	2588.6921	187.9304	658.1281	617.3427	973.6506	3137.5393	1841.0852	4707.6729	458.7021	2548.2061	2643.6914
2018-03-02	1798.7256	328.9776	2915.3979	3656.1936	3058.7739	1021.3018	3143.2114	5650.6323	5920.0	913.0101	1345.0206	627.6623	2445.3672	4487.3599	3088.7766	270.7529	1313.8542	1225.0332	3600.4033	1488.9556	444.8165	1405.4252	1051.1282	6700.1479	3599.8184	3498.5715	3839.4993	1932.0051	752.3735	1832.5328	19604.5156	1750.0192	2813.0872	4146.0293	715.9583	567.9949	4146.7466	4413.9565	2603.4565	188.8931	667.5547	624.8641	980.3522	3129.8303	1843.0232	4667.9902	455.805	2473.6858	2615.2493
2018-03-01	1830.0759	334.766	2931.9958	3738.6277	3146.0288	1038.661	3206.6614	5811.8584	6100.0	945.0626	1348.9679	633.8903	2541.0896	4618.937	3187.1453	283.3686	1357.3273	1234.6641	3657.7532	1525.8397	454.5499	1431.8503	1065.8724	6862.9048	3741.428	3574.3354	3934.4104	1979.2802	768.8839	1848.8391	19939.8828	1789.4752	2860.2046	4194.4644	725.7792	573.6033	4197.2695	4438.981	2662.5142	190.3373	682.2717	636.6835	1001.4145	3175.1206	1883.7209	4717.3516	461.5991	2522.5596	2625.3726
2018-02-28	1840.8527	339.5897	2975.9319	3850.156	3184.8091	1055.0559	3279.8728	5900.6772	6080.0	962.5457	1374.625	638.3666	2616.0889	4695.5264	3201.9006	282.3982	1387.2755	1243.3317	3806.4736	1561.7532	459.4166	1446.5309	1070.1531	7009.1914	3794.1655	3625.1643	4007.7954	1993.2697	786.8341	1871.8596	20179.4297	1817.8643	2900.1099	4257.4297	741.2399	591.7822	4207.957	4510.2051	2711.729	191.9739	689.4858	644.3026	1015.7751	3210.7744	1937.9845	4806.3945	466.4276	2550.6257	2646.5837
2018-02-27	1890.8173	343.4487	3012.0571	3951.9863	3257.5215	1075.3084	3270.1113	5986.6006	6120.0	973.2299	1413.1105	661.5268	2628.9177	4741.6763	3256.0034	287.2504	1418.1897	1250.0732	3898.8167	1597.6667	467.2033	1461.2115	1077.2875	7148.6978	3879.1313	3662.5671	4032.2571	2016.9071	797.873	1899.1965	20351.9043	1843.8474	2932.8035	4310.708	757.673	603.5792	4272.082	4595.8667	2770.7864	194.6697	706.8962	657.2941	1033.0079	3264.7371	1961.2402	4886.7271	470.2903	2584.9824	2654.2971
2018-02-26	1883.4695	338.625	2993.5063	3821.0618	3199.3513	1059.3956	3231.0652	5854.3369	6090.0	958.6606	1400.282	656.1747	2618.0625	4724.9839	3270.7585	284.339	1406.5968	1242.3687	3878.4043	1572.4302	457.4699	1450.4458	1073.9581	7094.4453	3801.9785	3623.2463	3946.1521	1996.6465	795.0893	1898.717	19786.5723	1834.2241	2912.6104	4291.334	748.3383	602.032	4246.8203	4543.8921	2775.708	193.7069	704.3952	650.5541	1032.0505	3230.0466	1923.4496	4783.1655	473.1874	2587.4019	2641.7632
2018-02-23	1850.6497	331.8718	3022.7969	3801.6655	3204.199	1067.5931	3084.6423	5750.0713	6060.0	955.7467	1375.6118	656.9532	2611.1548	4710.2549	3226.4927	283.3686	1382.4451	1242.3687	3863.8237	1575.3422	463.31	1444.5735	1064.9211	7055.6938	3755.1006	3601.1885	3880.595	1973.009	781.8426	1873.7781	19523.0703	1805.8351	2854.4351	4252.5864	744.2543	600.6783	4222.5308	4536.1924	2770.7864	192.2628	697.6619	641.1768	1010.0308	3224.2651	1933.1395	4750.2588	473.1874	2533.6892	2604.6433
2018-02-22	1800.6851	322.2244	2984.719	3758.0239	3126.6389	1039.6255	3294.5151	5682.4912	6070.0	940.2061	1337.1262	635.7392	2570.6946	4654.2856	3211.7373	274.6346	1360.2256	1244.2948	3823.9705	1574.3715	460.39	1425.978	1057.7869	7009.1914	3717.9893	3535.9739	3856.1333	1943.1002	766.9641	1835.4105	19594.9355	1762.5295	2854.916	4257.4297	743.4764	596.5203	4222.5308	4509.2427	2756.0222	191.0112	684.7726	631.2133	1003.3292	3206.9199	1938.9535	4777.3589	472.2217	2524.4951	2572.3445
2018-02-21	1845.2614	331.8718	3032.5605	3796.8164	3213.8938	1064.7	3338.4419	5718.2119	6160.0	948.9477	1368.7041	639.8263	2649.6411	4702.3999	3305.1877	280.4573	1379.5469	1251.0363	3887.1526	1574.3715	468.1767	1424.9993	1066.8237	7072.1631	3757.054	3576.2534	3915.8196	1966.7378	774.7393	1844.0431	19772.1992	1759.6426	2861.647	4296.1777	747.8521	598.4543	4234.1895	4540.042	2765.865	191.9739	690.2554	637.8556	1019.6046	3238.7192	1905.0387	4821.8804	473.1874	2539.012	2604.6433
2018-02-20	1865.3451	333.8013	3065.7566	3733.7786	3189.6565	1050.7161	3362.8457	5705.6616	6010.0	945.0626	1364.7568	639.1451	2638.7859	4724.002	3354.3721	282.3982	1377.6147	1262.5931	3893.9568	1555.9294	466.23	1421.0845	1062.5431	7063.4438	3696.5034	3584.8848	3867.8748	1990.3754	778.003	1871.8596	19412.8789	1753.3873	2936.6499	4344.6128	762.9238	605.223	4286.6558	4593.9414	2820.0012	194.092	697.181	650.0657	1038.7521	3273.4097	1912.7906	4876.0806	474.1531	2554.4968	2635.0139
2018-02-19	1884.9391	334.766	3132.1489	3743.4768	3213.8938	1064.2178	3387.2495	5771.3105	6120.0	946.0338	1401.2688	650.2387	2607.2073	4772.1157	3398.6379	284.339	1386.3093	1266.4456	3970.7471	1570.4889	465.2567	1424.0206	1072.0557	7148.6978	3760.9604	3613.656	3909.9487	1998.0936	779.9228	1869.9413	19791.3633	1777.4459	2972.228	4349.4561	771.6752	612.7653	4317.7466	4649.7656	2869.2158	195.2473	698.0467	650.9449	1012.903	3274.373	1951.5504	4944.7988	470.2903	2560.3035	2630.1934
2018-02-16	1844.7715	326.0833	3092.1182	3651.3445	3141.1814	1035.2856	3270.1113	5743.313	6030.0	929.522	1353.902	647.4166	2511.4849	4884.0542	3383.8826	275.6051	1352.4969	1256.8147	3880.3481	1519.0453	451.6299	1418.1483	1061.1162	6983.0342	3685.7607	3533.0967	3885.4873	1934.8994	751.3176	1808.0736	19570.9805	1703.3456	2854.4351	4257.4297	755.0476	601.065	4238.0762	4567.9541	2795.3938	191.0112	684.965	641.5675	987.0539	3213.6653	1955.4263	4872.209	464.4962	2517.7207	2581.022
2018-02-15	1808.5226	326.0833	3053.064	3627.0991	3063.6213	1010.2112	3192.019	5737.5205	5460.0	909.1249	1370.6777	629.6086	2466.0906	4778.0073	3246.1665	272.6938	1341.8702	1254.8885	3889.0964	1508.3683	446.7632	1394.6594	1058.7382	6919.0942	3646.6958	3547.4824	3868.8533	1924.2867	741.0466	1804.2367	19221.2402	1709.1196	2846.7424	4204.1509	751.5471	598.0675	4195.3257	4551.5918	2751.1006	188.9894	678.5203	641.0791	979.3949	3220.4104	1967.0542	4887.6948	459.6678	2522.5596	2549.687
2018-02-14	1796.7662	323.1891	3072.5911	3685.2878	3053.9263	1003.9426	3172.4958	5709.5229	5240.0	903.2972	1410.15	632.5279	2435.4988	4712.2188	3285.5139	266.8711	1308.0577	1208.6609	3741.3477	1480.2198	443.8432	1381.9362	1056.8357	6899.7183	3600.7949	3532.1377	3816.9946	1925.7339	739.3188	1784.0938	18373.2461	1709.6007	2821.7415	4175.0903	738.1284	582.3059	4167.1499	4474.5928	2731.4148	186.8713	674.8651	630.1389	957.3752	3330.2629	1868.217	4676.7012	453.8736	2499.8162	2556.4363
2018-02-13	1798.7256	322.2244	3052.0876	3850.156	3102.4014	1012.6222	3148.092	5696.0073	5170.0	910.0962	1389.4271	628.8301	2461.1565	4743.6401	3241.248	268.812	1341.8702	1215.4025	3724.8232	1503.5151	450.6565	1378.0214	1063.0188	7048.9121	3642.7896	3594.4753	3850.2625	1940.6884	751.2216	1791.2877	17640.2324	1733.6593	2808.7603	4189.6206	746.1991	588.4945	4172.0078	4508.2803	2756.0222	188.6043	679.6745	633.7531	964.0769	3330.2629	1914.7286	4708.6406	455.805	2513.8494	2554.5078
2018-02-12	1820.2791	328.9776	3124.3379	3908.3447	3092.7065	1024.1951	3187.1382	5769.3794	5260.0	926.6081	1419.0314	638.8531	2532.2083	4864.416	3374.0457	271.7233	1410.4611	1222.1439	3806.4736	1541.3699	460.39	1386.8297	1072.5311	7232.0137	3706.2698	3626.1235	3887.4441	1974.4561	757.749	1833.9717	17697.7227	1751.4626	2860.6853	4199.3076	757.2841	596.8104	4236.1328	4556.4043	2859.373	190.3373	684.965	635.0229	965.9916	3377.4802	1921.5116	4721.2231	461.5991	2523.0435	2593.0737
2018-02-09	1820.2791	328.9776	3124.3379	3908.3447	3092.7065	1024.1951	3187.1382	5769.3794	5260.0	926.6081	1419.0314	638.8531	2532.2083	4864.416	3374.0457	271.7233	1410.4611	1222.1439	3806.4736	1541.3699	460.39	1386.8297	1072.5311	7232.0137	3706.2698	3626.1235	3887.4441	1974.4561	757.749	1833.9717	17697.7227	1751.4626	2860.6853	4199.3076	757.2841	596.8104	4236.1328	4556.4043	2859.373	190.3373	684.965	635.0229	965.9916	3377.4802	1921.5116	4721.2231	461.5991	2523.0435	2593.0737
2018-02-08	1853.0989	330.907	3166.3213	4000.4773	3087.8589	1059.3956	3314.0381	5923.8477	5520.0	948.9477	1492.0552	671.3554	2622.0098	4975.3726	3472.4143	283.3686	1464.561	1236.5902	4036.8452	1628.7272	477.9101	1427.9354	1106.7761	7315.3296	3782.4458	3567.6223	3993.1184	2007.7417	769.5558	1835.89	18224.7266	1740.3958	2887.6094	4305.8647	778.4818	611.4116	4323.5762	4674.79	2957.8022	193.7069	700.5476	646.3539	985.1392	3462.2786	1998.062	4859.627	467.3933	2552.0774	2598.3765
2018-02-07	1848.6902	328.9776	3222.95	3874.4014	3034.5364	1049.2695	3289.6343	5819.5815	5430.0	949.919	1485.1476	668.436	2567.7341	4846.7417	3521.5989	285.3095	1440.4093	1232.7379	3943.5303	1594.7549	478.8834	1429.8928	1095.8368	7141.9155	3750.2175	3466.9231	3970.6138	1997.1289	753.9094	1826.2981	17975.5977	1734.6217	2846.2617	4262.2734	770.1194	610.0579	4326.4907	4621.8535	2952.8809	192.2628	713.437	641.7629	969.8211	3411.2068	1956.3953	4806.3945	484.7756	2584.4985	2568.97
2018-02-06	1817.8297	329.9423	3427.9846	3869.5525	3087.8589	1060.8423	3231.0652	5785.7915	5460.0	960.6031	1441.728	656.564	2549.9712	4867.3618	3654.3965	286.2799	1431.7147	1232.7379	3836.6069	1585.0485	483.7501	1441.6373	1094.8856	7058.6001	3720.9189	3433.3567	4002.9031	1992.3049	780.9786	1836.8492	17999.5527	1749.538	2862.6084	4257.4297	768.7581	613.9257	4339.1216	4607.4165	2972.5667	192.6479	716.5151	647.233	964.0769	3454.5696	1932.1705	4759.937	484.7756	2563.6909	2541.9741
2018-02-05	1905.0228	343.4487	3501.2112	4092.6091	3276.9114	1122.0818	3328.6804	6098.5898	5770.0	987.7992	1529.554	691.1097	2697.9958	5175.6836	4175.7505	304.7183	1531.2197	1257.7778	3945.4741	1701.5248	511.0036	1485.6792	1112.4836	7266.8901	3878.1545	3486.104	4154.5654	2075.2773	787.41	1921.7375	18871.502	1833.2617	2979.9207	4359.1431	798.221	631.8145	4495.5474	4749.8638	3134.9751	197.2691	751.528	678.6862	978.4375	3587.5488	2021.3177	5000.9346	496.3639	2666.761	2592.1096
2018-02-02	1944.2108	353.0962	3531.4783	4252.6284	3296.3015	1154.3893	3172.4958	6290.709	5980.0	1007.2249	1602.5779	720.8871	2776.9424	5279.7671	4377.4063	314.4227	1563.1001	1266.4456	4082.5305	1744.2328	532.4171	1529.7211	1115.813	7387.9888	3799.0483	3498.5715	4294.4858	2106.1509	803.2485	1948.1154	19249.9883	1862.6133	3030.884	4407.5776	822.0441	643.4182	4566.4736	4846.1123	3194.0327	199.8686	765.764	689.2357	1007.1588	3618.3845	2005.814	5059.9741	503.1237	2708.8604	2621.998
2018-02-01	1961.8453	344.4135	3534.4072	4291.4209	3388.4041	1164.9978	3192.019	6296.5015	6020.0	1082.9854	1613.4327	726.3367	2791.7449	5292.5317	4441.3457	315.3931	1614.3018	1266.4456	4194.3145	1773.3519	547.0173	1567.8907	1113.9105	7380.2383	3768.7734	3505.2847	4266.1104	2097.9502	800.3688	1872.3392	19676.3809	1856.8391	2999.1521	4407.5776	833.3237	653.7646	4601.4507	4902.8989	3238.3259	201.9866	767.3993	709.7487	1014.8178	3617.4211	1969.9612	5089.9775	501.1924	2741.7654	2629.7114
2018-01-31	1957.4368	339.5897	3526.5964	4213.8359	3320.5391	1142.3344	3172.4958	6193.2012	5880.0	1054.818	1526.5935	704.3441	2735.4954	5210.0508	4411.8354	311.5114	1561.168	1253.9255	4116.5518	1743.2622	544.0972	1551.2527	1106.7761	7246.5454	3736.5449	3469.8003	4255.3472	2063.6997	785.3943	1835.89	19604.5156	1808.2408	2932.8035	4281.647	798.1237	635.5857	4398.3887	4695.002	3110.3679	197.6542	752.3937	691.0917	990.8834	3575.9854	1932.1705	4974.8022	497.3296	2664.3416	2607.5359
2018-01-30	1981.4393	343.4487	3553.9343	4257.4775	3373.8613	1152.4606	3196.8997	6285.8823	5970.0	1057.7319	1545.3429	714.3672	2765.1003	5282.7124	4397.0801	316.3636	1572.7607	1260.667	4135.0205	1758.7924	547.0173	1567.8907	1118.6666	7390.895	3833.2302	3499.5305	4151.6299	2087.3374	799.9848	1845.4819	20577.0762	1856.8391	2973.1897	4310.708	815.9182	652.991	4447.9395	4792.2129	3110.3679	201.2164	741.4282	695.4874	984.1818	3655.9658	1945.7365	5040.6167	496.3639	2699.666	2632.1216
2018-01-29	2028.4648	349.2372	3569.5562	4330.2134	3441.7266	1178.0172	3221.3035	6366.9775	6060.0	1058.7031	1580.868	732.3699	2773.9817	5318.0615	4500.3672	306.6592	1598.8447	1274.1501	4066.978	1779.1758	550.9106	1590.401	1135.3135	7404.458	3854.7158	3514.875	4174.1348	2120.1404	812.3676	1873.7781	21185.5273	1879.4541	3020.3066	4325.2383	822.6276	659.2763	4455.7124	4849.0	3139.8965	202.3717	753.4518	705.6461	976.5227	3705.1104	1959.3022	5104.4956	500.2267	2729.668	2641.7632
2018-01-26	2057.366	349.2372	3571.5088	4310.8169	3378.709	1165.48	3182.2576	6414.2832	6070.0	1060.6458	1547.3165	717.2866	2777.9292	5323.9531	4495.4487	309.5705	1597.8785	1273.1871	4135.0205	1774.3225	550.9106	1578.6565	1124.3741	7370.5503	3841.0432	3530.2197	4187.833	2107.5981	808.144	1864.6658	20912.4434	1855.3956	3014.5374	4330.082	817.6685	658.2127	4489.7178	4863.437	3125.1323	202.1792	757.2032	709.6511	968.8637	3704.1465	1956.3953	5095.7847	498.2953	2728.7	2638.3887
2018-01-25	2073.2288	350.2019	3586.1541	4281.7227	3373.8613	1159.2114	3206.6614	6318.7061	6070.0	1062.5883	1603.5647	749.7888	2778.916	5350.4648	4470.8564	297.9252	1585.3197	1272.224	4076.6985	1778.2051	554.804	1571.8055	1112.0079	7356.9873	3849.8325	3530.2197	4203.4888	2151.0139	811.2157	1881.4515	21353.209	1889.0776	3083.7708	4344.6128	829.7259	671.3633	4529.5532	4952.9482	3184.1899	203.6233	768.6497	716.6841	973.6506	3758.1091	2015.5039	5217.7354	494.4325	2720.9578	2650.9224
2018-01-24	2086.688	350.2019	3607.634	4335.0625	3402.9465	1166.9265	3235.9458	6381.459	6160.0	1079.1002	1582.8417	745.4098	2828.2576	5349.4829	4539.7148	298.8956	1604.641	1278.0024	4114.6074	1804.4124	568.4307	1584.5288	1115.3373	7433.522	3900.6169	3583.9258	4242.627	2146.6724	813.4235	1869.4617	21587.9648	1866.4625	3067.4241	4339.769	844.1169	678.5189	4616.0244	5012.6221	3233.4045	206.319	773.0745	729.4802	980.3522	3784.1267	2062.9844	5224.5103	506.0208	2741.7654	2646.1018
2018-01-23	2084.2847	350.2019	3589.0833	4354.4585	3432.0315	1174.1595	3270.1113	6392.0786	6260.0	1078.1289	1598.6306	740.0576	2852.9282	5408.3979	4569.2251	299.8661	1629.7589	1282.8177	4201.1187	1853.9147	573.2974	1572.7843	1118.6666	7498.4307	3957.2607	3638.5911	4274.9165	2144.7429	812.7515	1852.1963	21966.4492	1873.6801	3056.8467	4378.5171	862.3004	697.3747	4666.5474	5111.7583	3307.2266	209.2073	774.2288	730.7501	981.3096	3787.0176	2095.9302	5196.4424	503.1237	2687.0847	2636.4602
2018-01-22	2077.5549	349.2372	3566.627	4276.874	3412.6416	1174.1595	3226.1843	6266.5732	6090.0	1086.8705	1608.4987	746.2856	2799.6394	5402.5063	4515.1226	297.9252	1603.6749	1274.1501	4170.0137	1821.8837	563.564	1553.2101	1106.3005	7439.3345	3886.9441	3620.3694	4265.1318	2154.3906	818.7029	1842.6044	21832.3027	1867.906	3047.231	4310.708	854.6187	686.8348	4619.9111	5063.6343	3238.3259	206.8967	765.3793	722.3495	966.949	3734.9824	2080.4263	5154.8242	497.3296	2666.2771	2620.0698
2018-01-19	2072.748	351.1667	3533.4309	4272.0244	3388.4041	1165.48	3201.7805	6242.4375	6060.0	1082.9854	1607.5118	751.6378	2788.7842	5300.3872	4638.0835	297.9252	1612.3696	1264.5193	4215.6987	1818.0011	564.5374	1543.423	1097.7393	7497.4619	3909.4065	3597.3523	4237.7349	2150.0491	826.5742	1862.2677	21980.8203	1898.701	3070.3086	4354.2998	856.369	685.5778	4567.4453	5077.1089	3208.7974	207.6669	757.107	717.1724	967.9064	3656.9292	2059.1084	5169.3423	494.4325	2655.1475	2627.783
2018-01-18	2041.5032	347.3077	3546.1235	4272.0244	3495.0491	1198.7518	3196.8997	6199.959	6130.0	1081.0427	1599.6174	740.6415	2774.9688	5372.0669	4574.1436	296.9548	1583.3876	1264.5193	4199.1743	1802.4711	560.644	1590.401	1089.6537	7457.7412	3884.0144	3612.697	4211.3164	2105.6685	807.952	1850.278	21894.5859	1866.9437	3064.5393	4363.9863	849.1733	676.1982	4531.4961	5004.9224	3213.7188	206.1265	750.2775	713.4606	965.0342	3640.5479	2032.9457	5164.5024	496.3639	2652.728	2626.3369
2018-01-17	2048.7134	355.9904	3541.2417	4359.3076	3601.6941	1241.6676	3270.1113	6170.0308	6160.0	1091.7271	1605.5382	737.8195	2760.1663	5232.6348	4456.1011	301.807	1605.6072	1272.224	4271.105	1818.9717	569.4041	1600.1881	1093.4586	7539.1196	3925.0325	3635.7139	4240.6704	2130.2708	809.3919	1863.7065	21305.3008	1897.7386	3138.5806	4402.7344	856.5634	690.1225	4582.019	5060.7466	3272.7761	209.9775	753.1633	720.0052	966.949	3673.311	2065.8914	5313.5532	498.2953	2685.1494	2629.2292
2018-01-16	2046.3101	359.8494	3535.3838	4412.6475	3679.2542	1243.5966	3284.7534	6223.1294	6180.0	1101.4398	1648.9579	757.5738	2769.0476	5257.1826	4401.9985	308.6001	1585.3197	1271.261	4243.8877	1802.4711	567.4574	1601.1669	1098.215	7491.6489	3895.7339	3651.0586	4237.7349	2133.6475	821.7746	1885.2883	21128.0332	1920.3538	3182.813	4451.1689	864.7313	708.108	4588.8203	5110.7959	3346.5984	212.0956	744.5062	722.3495	972.6932	3674.2744	2081.3953	5269.0317	502.158	2692.4077	2597.4124
